club_id,club_slug,club_name,logo_url,country_name,season_id,competition_id,competition_slug,competition_name,club_division,source_url,_last_modified_at
6500,fc-seoul,FC Seoul (6500),https://tmssl.akamaized.net//images/wappen/head/6500.png?lm=1706837948,"Korea, South",2021,RSK1,k-league-1,K League 1,K League 1,https://www.transfermarkt.com/fc-seoul/startseite/verein/6500/saison_id/2021,2025-09-13 12:02:22
6600,sc-internacional-porto-alegre,Sport Club Internacional (6600),https://tmssl.akamaized.net//images/wappen/head/6600.png?lm=1644878605,Brazil,2021,BRA1,campeonato-brasileiro-serie-a,Campeonato Brasileiro Série A,Campeonato Brasileiro Série A,https://www.transfermarkt.com/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2021,2025-09-13 11:57:08
656,al-sadd-sc,Al-Sadd SC (656),https://tmssl.akamaized.net//images/wappen/head/656.png?lm=1727860328,Qatar,2009,QSL,qatar-stars-league,Qatar Stars League,Qatar Stars League,https://www.transfermarkt.com/al-sadd-sc/startseite/verein/656/saison_id/2009,2025-09-13 12:07:45
6574,us-sassuolo,US Sassuolo (6574),https://tmssl.akamaized.net//images/wappen/head/6574.png?lm=1755894334,Italy,2020,IT1,serie-a,Serie A,Serie A,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2020,2025-09-13 09:04:09
660,shakhtar-donetsk,Shakhtar Donetsk (660),https://tmssl.akamaized.net//images/wappen/head/660.png?lm=1396275305,Ukraine,2011,UKR1,premier-liga,Premier Liga,Premier Liga,https://www.transfermarkt.com/shakhtar-donetsk/startseite/verein/660/saison_id/2011,2025-09-13 12:56:43
6646,fatih-karagumruk,Fatih Karagümrük (6646),https://tmssl.akamaized.net//images/wappen/head/6646.png?lm=1753429757,Türkiye,2009,TR1,super-lig,Süper Lig,Süper Lig,https://www.transfermarkt.com/fatih-karagumruk/startseite/verein/6646/saison_id/2009,2025-09-13 13:07:56
6676,asteras-tripolis,Asteras Aktor (6676),https://tmssl.akamaized.net//images/wappen/head/6676.png?lm=1723545531,Greece,2011,GR1,super-league-1,Super League 1,Super League 1,https://www.transfermarkt.com/asteras-tripolis/startseite/verein/6676/saison_id/2011,2025-09-13 11:26:25
6399,sandefjord-fotball,Sandefjord Fotball (6399),https://tmssl.akamaized.net//images/wappen/head/6399.png?lm=1480871661,Norway,2020,NO1,eliteserien,Eliteserien,Eliteserien,https://www.transfermarkt.com/sandefjord-fotball/startseite/verein/6399/saison_id/2020,2025-09-13 13:23:19
6643,real-salt-lake-city,Real Salt Lake City (6643),https://tmssl.akamaized.net//images/wappen/head/6643.png?lm=1410197995,United States,2012,MLS1,major-league-soccer,Major League Soccer,Major League Soccer,https://www.transfermarkt.com/real-salt-lake-city/startseite/verein/6643/saison_id/2012,2025-09-13 11:12:10
6699,exeter-city,Exeter City (6699),https://tmssl.akamaized.net//images/wappen/head/6699.png?lm=1499889100,England,2020,GB3,league-one,League One,League One,https://www.transfermarkt.com/exeter-city/startseite/verein/6699/saison_id/2020,2025-09-13 12:50:59
6631,fc-tokyo,FC Tokyo (6631),https://tmssl.akamaized.net//images/wappen/head/6631.png?lm=1704241076,Japan,2022,JAP1,j1-league,J1 League,J1 League,https://www.transfermarkt.com/fc-tokyo/startseite/verein/6631/saison_id/2022,2025-09-13 11:12:23
6632,kashiwa-reysol,Kashiwa Reysol (6632),https://tmssl.akamaized.net//images/wappen/head/6632.png?lm=1411406929,Japan,2019,JAP1,j1-league,J1 League,J1 League,https://www.transfermarkt.com/kashiwa-reysol/startseite/verein/6632/saison_id/2019,2025-09-13 11:12:23
65791,chengdu-better-city,Chengdu Rongcheng (65791),https://tmssl.akamaized.net//images/wappen/head/65791.png?lm=1735794024,China,2018,CSL,chinese-super-league,Chinese Super League,Chinese Super League,https://www.transfermarkt.com/chengdu-better-city/startseite/verein/65791/saison_id/2018,2025-09-13 12:53:41
6709,cf-atlante,CF Atlante (6709),https://tmssl.akamaized.net//images/wappen/head/6709.png?lm=1418834720,Mexico,2019,MEX2,liga-de-expansion-mx-clausura,Liga de Expansión MX Clausura,Liga de Expansión MX Clausura,https://www.transfermarkt.com/cf-atlante/startseite/verein/6709/saison_id/2019,2025-09-13 11:01:41
667,rc-strassburg-alsace,RC Strasbourg Alsace (667),https://tmssl.akamaized.net//images/wappen/head/667.png?lm=1664991833,France,2005,FR1,ligue-1,Ligue 1,Ligue 1,https://www.transfermarkt.com/rc-strassburg-alsace/startseite/verein/667/saison_id/2005,2025-09-13 10:24:28
67375,el-paso-locomotive-fc,El Paso Locomotive FC (67375),https://tmssl.akamaized.net//images/wappen/head/67375.png?lm=1538725014,United States,2016,USL,usl-championship,USL Championship,USL Championship,https://www.transfermarkt.com/el-paso-locomotive-fc/startseite/verein/67375/saison_id/2016,2025-09-13 12:04:56
67909,sporting-lissabon-u23,Sporting CP U23 (67909),https://tmssl.akamaized.net//images/wappen/head/67909.png?lm=1531919816,Portugal,2020,PT23,liga-revelacao-u23,Liga Revelação U23,Liga Revelação U23,https://www.transfermarkt.com/sporting-lissabon-u23/startseite/verein/67909/saison_id/2020,2025-09-13 10:03:37
6767,real-madrid-b-castilla-,Real Madrid Castilla (6767),https://tmssl.akamaized.net//images/wappen/head/6767.png?lm=1729684474,Spain,2025,E3G1,primera-division-r-f-e-f-grupo-i,Primera Federación - Grupo I,Primera Federación - Grupo I,https://www.transfermarkt.com/real-madrid-b-castilla-/startseite/verein/6767/saison_id/2025,2025-09-13 09:17:14
681,real-sociedad-san-sebastian,Real Sociedad (681),https://tmssl.akamaized.net//images/wappen/head/681.png?lm=1614795530,Spain,2021,ES1,laliga,LaLiga,LaLiga,https://www.transfermarkt.com/real-sociedad-san-sebastian/startseite/verein/681/saison_id/2021,2025-09-13 09:14:15
677,ipswich-town,Ipswich Town (677),https://tmssl.akamaized.net//images/wappen/head/677.png?lm=1407655249,England,2024,GB2,championship,Championship,Championship,https://www.transfermarkt.com/ipswich-town/startseite/verein/677/saison_id/2024,2025-09-13 09:31:55
68031,loudoun-united-fc,Loudoun United FC (68031),https://tmssl.akamaized.net//images/wappen/head/68031.png?lm=1542737276,United States,2024,USL,usl-championship,USL Championship,USL Championship,https://www.transfermarkt.com/loudoun-united-fc/startseite/verein/68031/saison_id/2024,2025-09-13 12:02:29
6711,deportivo-guadalajara,Deportivo Guadalajara (6711),https://tmssl.akamaized.net//images/wappen/head/6711.png?lm=1495274616,Mexico,2023,MEXA,liga-mx-apertura,Liga MX Apertura,Liga MX Apertura,https://www.transfermarkt.com/deportivo-guadalajara/startseite/verein/6711/saison_id/2023,2025-09-13 11:30:55
678,aarhus-gf,Aarhus GF (678),https://tmssl.akamaized.net//images/wappen/head/678.png?lm=1518117578,Denmark,2021,DK1,superligaen,Superliga,Superliga,https://www.transfermarkt.com/aarhus-gf/startseite/verein/678/saison_id/2021,2025-09-13 11:19:39
67984,hartford-athletic,Hartford Athletic (67984),https://tmssl.akamaized.net//images/wappen/head/67984.png?lm=1678583036,United States,2020,USL,usl-championship,USL Championship,USL Championship,https://www.transfermarkt.com/hartford-athletic/startseite/verein/67984/saison_id/2020,2025-09-13 12:13:00
68077,sc-braga-u23,SC Braga U23 (68077),https://tmssl.akamaized.net//images/wappen/head/68077.png?lm=1533624294,Portugal,2002,PT23,liga-revelacao-u23,Liga Revelação U23,Liga Revelação U23,https://www.transfermarkt.com/sc-braga-u23/startseite/verein/68077/saison_id/2002,2025-09-13 10:06:59
6499,daejeon-hana-citizen,Daejeon Hana Citizen (6499),https://tmssl.akamaized.net//images/wappen/head/6499.png?lm=1707052744,"Korea, South",2020,RSK1,k-league-1,K League 1,K League 1,https://www.transfermarkt.com/daejeon-hana-citizen/startseite/verein/6499/saison_id/2020,2025-09-13 12:01:55
679,club-athletico-paranaense,Club Athletico Paranaense (679),https://tmssl.akamaized.net//images/wappen/head/679.png?lm=1548711363,Brazil,2003,BRA2,campeonato-brasileiro-serie-b,Campeonato Brasileiro Série B,Campeonato Brasileiro Série B,https://www.transfermarkt.com/club-athletico-paranaense/startseite/verein/679/saison_id/2003,2025-09-13 11:57:00
6890,istanbul-basaksehir-fk,Basaksehir FK (6890),https://tmssl.akamaized.net//images/wappen/head/6890.png?lm=1753429032,Türkiye,2025,TR1,super-lig,Süper Lig,Süper Lig,https://www.transfermarkt.com/istanbul-basaksehir-fk/startseite/verein/6890/saison_id/2025,2025-09-13 10:26:26
683,olympiakos-piraus,Olympiacos Piraeus (683),https://tmssl.akamaized.net//images/wappen/head/683.png?lm=1717764764,Greece,2007,GR1,super-league-1,Super League 1,Super League 1,https://www.transfermarkt.com/olympiakos-piraus/startseite/verein/683/saison_id/2007,2025-09-13 11:23:35
68608,cf-os-belenenses,CF Os Belenenses (68608),https://tmssl.akamaized.net//images/wappen/head/68608.png?lm=1549897757,Portugal,2024,PT3A,liga-3-serie-a,Liga 3,Liga 3,https://www.transfermarkt.com/cf-os-belenenses/startseite/verein/68608/saison_id/2024,2025-09-13 10:08:13
68403,estoril-praia-u23,Estoril Praia U23 (68403),https://tmssl.akamaized.net//images/wappen/head/68403.png?lm=1534340702,Portugal,2007,PT23,liga-revelacao-u23,Liga Revelação U23,Liga Revelação U23,https://www.transfermarkt.com/estoril-praia-u23/startseite/verein/68403/saison_id/2007,2025-09-13 10:02:24
697,fc-slovan-liberec,FC Slovan Liberec (697),https://tmssl.akamaized.net//images/wappen/head/697.png?lm=1717277296,Czech Republic,2010,TS1,fortuna-liga,Chance Liga,Chance Liga,https://www.transfermarkt.com/fc-slovan-liberec/startseite/verein/697/saison_id/2010,2025-09-13 12:32:55
6912,fc-vizela,FC Vizela (6912),https://tmssl.akamaized.net//images/wappen/head/6912.png?lm=1700587516,Portugal,2015,PO2,liga-portugal-2,Liga Portugal 2,Liga Portugal 2,https://www.transfermarkt.com/fc-vizela/startseite/verein/6912/saison_id/2015,2025-09-13 10:25:37
69398,chattanooga-red-wolves-sc,Chattanooga Red Wolves SC (69398),https://tmssl.akamaized.net//images/wappen/head/69398.png?lm=1542479666,United States,2008,USC3,usl-league-one,USL League One,USL League One,https://www.transfermarkt.com/chattanooga-red-wolves-sc/startseite/verein/69398/saison_id/2008,2025-09-13 12:22:54
69044,oakland-roots-sc,Oakland Roots SC (69044),https://tmssl.akamaized.net//images/wappen/head/69044.png?lm=1549196758,United States,2025,USL,usl-championship,USL Championship,USL Championship,https://www.transfermarkt.com/oakland-roots-sc/startseite/verein/69044/saison_id/2025,2025-09-13 12:07:46
70056,new-mexico-united,New Mexico United (70056),https://tmssl.akamaized.net//images/wappen/head/70056.png?lm=1539182663,United States,2010,USL,usl-championship,USL Championship,USL Championship,https://www.transfermarkt.com/new-mexico-united/startseite/verein/70056/saison_id/2010,2025-09-13 12:00:53
687,molde-fk,Molde FK (687),https://tmssl.akamaized.net//images/wappen/head/687.png?lm=1409159512,Norway,2014,NO1,eliteserien,Eliteserien,Eliteserien,https://www.transfermarkt.com/molde-fk/startseite/verein/687/saison_id/2014,2025-09-13 13:20:04
69261,inter-miami-cf,Inter Miami CF (69261),https://tmssl.akamaized.net//images/wappen/head/69261.png?lm=1573561237,United States,2001,MLS1,major-league-soccer,Major League Soccer,Major League Soccer,https://www.transfermarkt.com/inter-miami-cf/startseite/verein/69261/saison_id/2001,2025-09-13 11:03:40
704,calcio-foggia-1920,Calcio Foggia 1920 (704),https://tmssl.akamaized.net//images/wappen/head/704.png?lm=1656022770,Italy,2009,IT3C,serie-c-girone-c,Serie C - Girone C,Serie C - Girone C,https://www.transfermarkt.com/calcio-foggia-1920/startseite/verein/704/saison_id/2009,2025-09-13 09:18:07
7055,tigres-uanl,Tigres UANL (7055),https://tmssl.akamaized.net//images/wappen/head/7055.png?lm=1673098434,Mexico,2001,MEXA,liga-mx-apertura,Liga MX Apertura,Liga MX Apertura,https://www.transfermarkt.com/tigres-uanl/startseite/verein/7055/saison_id/2001,2025-09-13 11:30:46
703,nottingham-forest,Nottingham Forest (703),https://tmssl.akamaized.net//images/wappen/head/703.png?lm=1598890289,England,2003,GB1,premier-league,Premier League,Premier League,https://www.transfermarkt.com/nottingham-forest/startseite/verein/703/saison_id/2003,2025-09-13 10:28:44
7006,melbourne-victory,Melbourne Victory (7006),https://tmssl.akamaized.net//images/wappen/head/7006.png?lm=1715519255,Australia,2012,AUS1,a-league,A-League Men,A-League Men,https://www.transfermarkt.com/melbourne-victory/startseite/verein/7006/saison_id/2012,2025-09-13 12:22:47
71,stuttgarter-kickers,Stuttgarter Kickers (71),https://tmssl.akamaized.net//images/wappen/head/71.png?lm=1725788684,Germany,2003,RLSW,regionalliga-sudwest,Regionalliga Südwest,Regionalliga Südwest,https://www.transfermarkt.com/stuttgarter-kickers/startseite/verein/71/saison_id/2003,2025-09-13 10:38:30
71021,north-texas-soccer-club,North Texas SC (71021),https://tmssl.akamaized.net//images/wappen/head/71021.png?lm=1544344651,United States,2018,MNP3,mls-next-pro,MLS Next Pro,MLS Next Pro,https://www.transfermarkt.com/north-texas-soccer-club/startseite/verein/71021/saison_id/2018,2025-09-13 13:06:20
7087,mfk-ruzomberok,MFK Ruzomberok (7087),https://tmssl.akamaized.net//images/wappen/head/7087.png?lm=1518015311,Slovakia,2000,SLO1,fortuna-liga,Niké Liga,Niké Liga,https://www.transfermarkt.com/mfk-ruzomberok/startseite/verein/7087/saison_id/2000,2025-09-13 12:35:15
708,ujpest-fc,Újpest FC (708),https://tmssl.akamaized.net//images/wappen/head/708.png?lm=1659699830,Hungary,2001,UNG1,nemzeti-bajnoksag,Nemzeti Bajnokság,Nemzeti Bajnokság,https://www.transfermarkt.com/ujpest-fc/startseite/verein/708/saison_id/2001,2025-09-13 12:53:56
7124,quevilly-rouen-metropole,Quevilly - Rouen Métropole (7124),https://tmssl.akamaized.net//images/wappen/head/7124.png?lm=1529961195,France,2010,FR3,championnat-national,Championnat National,Championnat National,https://www.transfermarkt.com/quevilly-rouen-metropole/startseite/verein/7124/saison_id/2010,2025-09-13 09:31:36
71085,macarthur-fc,Macarthur FC (71085),https://tmssl.akamaized.net//images/wappen/head/71085.png?lm=1558449674,Australia,2023,AUS1,a-league,A-League Men,A-League Men,https://www.transfermarkt.com/macarthur-fc/startseite/verein/71085/saison_id/2023,2025-09-13 12:32:47
698,bristol-city,Bristol City (698),https://tmssl.akamaized.net//images/wappen/head/698.png?lm=1571314125,England,2018,GB2,championship,Championship,Championship,https://www.transfermarkt.com/bristol-city/startseite/verein/698/saison_id/2018,2025-09-13 09:31:45
70662,qingdao-zhongchuang-hengtai,Qingdao West Coast (70662),https://tmssl.akamaized.net//images/wappen/head/70662.png?lm=1716027782,China,2007,CSL,chinese-super-league,Chinese Super League,Chinese Super League,https://www.transfermarkt.com/qingdao-zhongchuang-hengtai/startseite/verein/70662/saison_id/2007,2025-09-13 12:55:01
7160,eyupspor,Eyüpspor (7160),https://tmssl.akamaized.net//images/wappen/head/7160.png?lm=1753429120,Türkiye,2020,TR1,super-lig,Süper Lig,Süper Lig,https://www.transfermarkt.com/eyupspor/startseite/verein/7160/saison_id/2020,2025-09-13 12:59:41
7179,cd-tondela,CD Tondela (7179),https://tmssl.akamaized.net//images/wappen/head/7179.png?lm=1506427804,Portugal,2023,PO1,liga-nos,Liga Portugal,Liga Portugal,https://www.transfermarkt.com/cd-tondela/startseite/verein/7179/saison_id/2023,2025-09-13 10:05:10
714,espanyol-barcelona,RCD Espanyol Barcelona (714),https://tmssl.akamaized.net//images/wappen/head/714.png?lm=1406966369,Spain,2024,ES1,laliga,LaLiga,LaLiga,https://www.transfermarkt.com/espanyol-barcelona/startseite/verein/714/saison_id/2024,2025-09-13 09:14:08
7154,radomiak-radom,Radomiak Radom (7154),https://tmssl.akamaized.net//images/wappen/head/7154.png?lm=1706715593,Poland,2014,PL1,pko-ekstraklasa,PKO BP Ekstraklasa,PKO BP Ekstraklasa,https://www.transfermarkt.com/radomiak-radom/startseite/verein/7154/saison_id/2014,2025-09-13 11:30:08
720,fc-porto,FC Porto (720),https://tmssl.akamaized.net//images/wappen/head/720.png?lm=1486310161,Portugal,2011,PO1,liga-nos,Liga Portugal,Liga Portugal,https://www.transfermarkt.com/fc-porto/startseite/verein/720/saison_id/2011,2025-09-13 10:05:28
723,almere-city-fc,Almere City FC (723),https://tmssl.akamaized.net//images/wappen/head/723.png?lm=1588851577,Netherlands,2012,NL2,keuken-kampioen-divisie,Keuken Kampioen Divisie,Keuken Kampioen Divisie,https://www.transfermarkt.com/almere-city-fc/startseite/verein/723/saison_id/2012,2025-09-13 11:28:25
74664,76-igdir-belediye-spor,Igdir FK (74664),https://tmssl.akamaized.net//images/wappen/head/74664.png?lm=1753360609,Türkiye,2012,TR2,1-lig,1.Lig,1.Lig,https://www.transfermarkt.com/76-igdir-belediye-spor/startseite/verein/74664/saison_id/2012,2025-09-13 12:12:04
71985,akron-togliatti,Akron Togliatti (71985),https://tmssl.akamaized.net//images/wappen/head/71985.png?lm=1689321065,Russia,2023,RU1,premier-liga,Premier Liga,Premier Liga,https://www.transfermarkt.com/akron-togliatti/startseite/verein/71985/saison_id/2023,2025-09-12 14:46:39
699,helsingborgs-if,Helsingborgs IF (699),https://tmssl.akamaized.net//images/wappen/head/699.png?lm=1415701529,Sweden,2011,SE2,superettan,Superettan,Superettan,https://www.transfermarkt.com/helsingborgs-if/startseite/verein/699/saison_id/2011,2025-09-13 11:15:41
72309,austin-fc,Austin FC (72309),https://tmssl.akamaized.net//images/wappen/head/72309.png?lm=1549705034,United States,2016,MLS1,major-league-soccer,Major League Soccer,Major League Soccer,https://www.transfermarkt.com/austin-fc/startseite/verein/72309/saison_id/2016,2025-09-13 11:08:03
724,fc-volendam,FC Volendam (724),https://tmssl.akamaized.net//images/wappen/head/724.png?lm=1407649576,Netherlands,2012,NL1,eredivisie,Eredivisie,Eredivisie,https://www.transfermarkt.com/fc-volendam/startseite/verein/724/saison_id/2012,2025-09-13 11:28:24
759,slask-wroclaw,Slask Wroclaw (759),https://tmssl.akamaized.net//images/wappen/head/759.png?lm=1746875429,Poland,2016,PL2,fortuna-1-liga,Betclic 1 Liga,Betclic 1 Liga,https://www.transfermarkt.com/slask-wroclaw/startseite/verein/759/saison_id/2016,2025-09-13 10:59:47
738,ac-le-havre,Le Havre AC (738),https://tmssl.akamaized.net//images/wappen/head/738.png?lm=1408780648,France,2005,FR1,ligue-1,Ligue 1,Ligue 1,https://www.transfermarkt.com/ac-le-havre/startseite/verein/738/saison_id/2005,2025-09-13 10:14:56
75901,ac-florenz-u18,Fiorentina Under 18 (75901),https://tmssl.akamaized.net//images/wappen/head/75901.png?lm=1722844765,Italy,2015,ITJ7,campionato-nazionale-under-18,Campionato Under 18,Campionato Under 18,https://www.transfermarkt.com/ac-florenz-u18/startseite/verein/75901/saison_id/2015,2025-09-13 09:54:57
7378,portimonense-sc,Portimonense SAD (7378),https://tmssl.akamaized.net//images/wappen/head/7378.png?lm=1665922885,Portugal,2019,PO2,liga-portugal-2,Liga Portugal 2,Liga Portugal 2,https://www.transfermarkt.com/portimonense-sc/startseite/verein/7378/saison_id/2019,2025-09-13 10:04:32
75231,fk-makhachkala,Dinamo Makhachkala (75231),https://tmssl.akamaized.net//images/wappen/head/75231.png?lm=1625214744,Russia,2022,RU1,premier-liga,Premier Liga,Premier Liga,https://www.transfermarkt.com/fk-makhachkala/startseite/verein/75231/saison_id/2022,2025-09-12 14:46:39
750,fc-sochaux-montbeliard,FC Sochaux-Montbéliard (750),https://tmssl.akamaized.net//images/wappen/head/750.png?lm=1439104427,France,2024,FR3,championnat-national,Championnat National,Championnat National,https://www.transfermarkt.com/fc-sochaux-montbeliard/startseite/verein/750/saison_id/2024,2025-09-13 09:31:37
75868,inter-mailand-u18,Inter Under 18 (75868),https://tmssl.akamaized.net//images/wappen/head/75868.png?lm=1618900989,Italy,2006,ITJ7,campionato-nazionale-under-18,Campionato Under 18,Campionato Under 18,https://www.transfermarkt.com/inter-mailand-u18/startseite/verein/75868/saison_id/2006,2025-09-13 09:37:21
749,fc-empoli,FC Empoli (749),https://tmssl.akamaized.net//images/wappen/head/749.png?lm=1626441481,Italy,2022,IT2,serie-b,Serie B,Serie B,https://www.transfermarkt.com/fc-empoli/startseite/verein/749/saison_id/2022,2025-09-13 09:22:40
7773,ksc-lokeren-temse,KSC Lokeren (7773),https://tmssl.akamaized.net//images/wappen/head/7773.png?lm=1751446074,Belgium,2021,BE2,proximus-league,Challenger Pro League,Challenger Pro League,https://www.transfermarkt.com/ksc-lokeren-temse/startseite/verein/7773/saison_id/2021,2025-09-13 10:56:17
762,newcastle-united,Newcastle United (762),https://tmssl.akamaized.net//images/wappen/head/762.png?lm=1472921161,England,2023,GB1,premier-league,Premier League,Premier League,https://www.transfermarkt.com/newcastle-united/startseite/verein/762/saison_id/2023,2025-09-13 09:22:46
77984,new-england-revolution-ii,New England Revolution II (77984),https://tmssl.akamaized.net//images/wappen/head/77984.png?lm=1645646654,United States,2007,MNP3,mls-next-pro,MLS Next Pro,MLS Next Pro,https://www.transfermarkt.com/new-england-revolution-ii/startseite/verein/77984/saison_id/2007,2025-09-13 13:06:19
7633,unam-pumas,UNAM Pumas (7633),https://tmssl.akamaized.net//images/wappen/head/7633.png?lm=1702405893,Mexico,2004,MEXA,liga-mx-apertura,Liga MX Apertura,Liga MX Apertura,https://www.transfermarkt.com/unam-pumas/startseite/verein/7633/saison_id/2004,2025-09-13 11:28:26
79,vfb-stuttgart,VfB Stuttgart (79),https://tmssl.akamaized.net//images/wappen/head/79.png?lm=1680587427,Germany,2003,L1,bundesliga,Bundesliga,Bundesliga,https://www.transfermarkt.com/vfb-stuttgart/startseite/verein/79/saison_id/2003,2025-09-13 09:41:54
76094,as-rom-u18,Roma Under 18 (76094),https://tmssl.akamaized.net//images/wappen/head/76094.png?lm=1751979202,Italy,2016,ITJ7,campionato-nazionale-under-18,Campionato Under 18,Campionato Under 18,https://www.transfermarkt.com/as-rom-u18/startseite/verein/76094/saison_id/2016,2025-09-13 09:55:11
7918,as-trencin,AS Trencin (7918),https://tmssl.akamaized.net//images/wappen/head/7918.png?lm=1741169282,Slovakia,2017,SLO1,fortuna-liga,Niké Liga,Niké Liga,https://www.transfermarkt.com/as-trencin/startseite/verein/7918/saison_id/2017,2025-09-13 12:34:23
776,coritiba-fc,Coritiba Foot Ball Club (776),https://tmssl.akamaized.net//images/wappen/head/776.png?lm=1412879464,Brazil,2024,BRA2,campeonato-brasileiro-serie-b,Campeonato Brasileiro Série B,Campeonato Brasileiro Série B,https://www.transfermarkt.com/coritiba-fc/startseite/verein/776/saison_id/2024,2025-09-13 11:36:16
7971,hercules-alicante,Hércules CF (7971),https://tmssl.akamaized.net//images/wappen/head/7971.png?lm=1437942824,Spain,2022,E3G2,primera-division-r-f-e-f-grupo-ii,Primera Federación - Grupo II,Primera Federación - Grupo II,https://www.transfermarkt.com/hercules-alicante/startseite/verein/7971/saison_id/2022,2025-09-13 09:04:12
80,vfl-bochum,VfL Bochum (80),https://tmssl.akamaized.net//images/wappen/head/80.png?lm=1656583090,Germany,2025,L2,2-bundesliga,2. Bundesliga,2. Bundesliga,https://www.transfermarkt.com/vfl-bochum/startseite/verein/80/saison_id/2025,2025-09-13 09:22:52
800,atalanta-bergamo,Atalanta BC (800),https://tmssl.akamaized.net//images/wappen/head/800.png?lm=1438547428,Italy,2004,IT1,serie-a,Serie A,Serie A,https://www.transfermarkt.com/atalanta-bergamo/startseite/verein/800/saison_id/2004,2025-09-13 09:04:09
8,alemannia-aachen,Alemannia Aachen (8),https://tmssl.akamaized.net//images/wappen/head/8.png?lm=1403603100,Germany,2006,L3,3-liga,3. Liga,3. Liga,https://www.transfermarkt.com/alemannia-aachen/startseite/verein/8/saison_id/2006,2025-09-13 10:35:06
7976,polonia-bytom,Polonia Bytom (7976),https://tmssl.akamaized.net//images/wappen/head/7976.png?lm=1690817464,Poland,2013,PL2,fortuna-1-liga,Betclic 1 Liga,Betclic 1 Liga,https://www.transfermarkt.com/polonia-bytom/startseite/verein/7976/saison_id/2013,2025-09-13 10:56:23
8054,sydney-fc,Sydney FC (8054),https://tmssl.akamaized.net//images/wappen/head/8054.png?lm=1715519222,Australia,2000,AUS1,a-league,A-League Men,A-League Men,https://www.transfermarkt.com/sydney-fc/startseite/verein/8054/saison_id/2000,2025-09-13 12:23:13
78435,charlotte-fc,Charlotte FC (78435),https://tmssl.akamaized.net//images/wappen/head/78435.png?lm=1595433219,United States,2001,MLS1,major-league-soccer,Major League Soccer,Major League Soccer,https://www.transfermarkt.com/charlotte-fc/startseite/verein/78435/saison_id/2001,2025-09-13 11:10:29
798,sbv-excelsior-rotterdam,Excelsior Rotterdam (798),https://tmssl.akamaized.net//images/wappen/head/798.png?lm=1626701001,Netherlands,2003,NL1,eredivisie,Eredivisie,Eredivisie,https://www.transfermarkt.com/sbv-excelsior-rotterdam/startseite/verein/798/saison_id/2003,2025-09-13 12:38:16
801,ifk-goteborg,IFK Göteborg (801),https://tmssl.akamaized.net//images/wappen/head/801.png?lm=1604213475,Sweden,2005,SE1,allsvenskan,Allsvenskan,Allsvenskan,https://www.transfermarkt.com/ifk-goteborg/startseite/verein/801/saison_id/2005,2025-09-13 10:45:46
8024,fc-arouca,FC Arouca (8024),https://tmssl.akamaized.net//images/wappen/head/8024.png?lm=1530096604,Portugal,2023,PO1,liga-nos,Liga Portugal,Liga Portugal,https://www.transfermarkt.com/fc-arouca/startseite/verein/8024/saison_id/2023,2025-09-13 13:20:11
7831,brisbane-roar,Brisbane Roar (7831),https://tmssl.akamaized.net//images/wappen/head/7831.png?lm=1408616965,Australia,2020,AUS1,a-league,A-League Men,A-League Men,https://www.transfermarkt.com/brisbane-roar/startseite/verein/7831/saison_id/2020,2025-09-13 12:22:52
7945,ik-sirius,IK Sirius (7945),https://tmssl.akamaized.net//images/wappen/head/7945.png?lm=1415700794,Sweden,2014,SE1,allsvenskan,Allsvenskan,Allsvenskan,https://www.transfermarkt.com/ik-sirius/startseite/verein/7945/saison_id/2014,2025-09-13 10:48:12
8178,entente-sannois-saint-gratien,Entente Sannois Saint-Gratien (8178),https://tmssl.akamaized.net//images/wappen/head/8178.png?lm=1448734067,France,2018,,,,,https://www.transfermarkt.com/entente-sannois-saint-gratien/startseite/verein/8178/saison_id/2018,2025-09-13 09:41:52
820,genclerbirligi-ankara,Genclerbirligi Ankara (820),https://tmssl.akamaized.net//images/wappen/head/820.png?lm=1753429938,Türkiye,2014,TR1,super-lig,Süper Lig,Süper Lig,https://www.transfermarkt.com/genclerbirligi-ankara/startseite/verein/820/saison_id/2014,2025-09-13 09:49:53
8189,lusitania-fc-lourosa,Lusitânia FC Lourosa (8189),https://tmssl.akamaized.net//images/wappen/head/8189.png?lm=1460152777,Portugal,2012,PO2,liga-portugal-2,Liga Portugal 2,Liga Portugal 2,https://www.transfermarkt.com/lusitania-fc-lourosa/startseite/verein/8189/saison_id/2012,2025-09-13 13:18:58
826,rc-lens,RC Lens (826),https://tmssl.akamaized.net//images/wappen/head/826.png?lm=1595457059,France,2020,FR1,ligue-1,Ligue 1,Ligue 1,https://www.transfermarkt.com/rc-lens/startseite/verein/826/saison_id/2020,2025-09-13 10:22:25
82686,st-louis-city-sc,St. Louis CITY SC (82686),https://tmssl.akamaized.net//images/wappen/head/82686.png?lm=1597347681,United States,2008,MLS1,major-league-soccer,Major League Soccer,Major League Soccer,https://www.transfermarkt.com/st-louis-city-sc/startseite/verein/82686/saison_id/2008,2025-09-13 11:10:28
813,columbus-crew-sc,Columbus Crew (813),https://tmssl.akamaized.net//images/wappen/head/813.png?lm=1621435558,United States,2020,MLS1,major-league-soccer,Major League Soccer,Major League Soccer,https://www.transfermarkt.com/columbus-crew-sc/startseite/verein/813/saison_id/2020,2025-09-13 11:08:57
